Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BEL,BHARTIARTL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,ETERNAL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDALCO,HINDUNILVR,ICICIBANK,ITC,INFY,INDIGO,JSWSTEEL,JIOFIN,KOTAKBANK,LT,M&M,MARUTI,MAXHEALTH,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHRIRAMFIN,SBIN,SUNPHARMA,TCS,TATACONSUM,TMPV,TATASTEEL,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2025-10-20,2548.10009765625,1467.0,7999.3798828125,2512.079345703125,1226.0,9124.5,1081.0,2139.800048828125,414.7344055175781,2051.5,1639.0999755859375,375.33416748046875,1282.0,7013.5,338.1499938964844,2854.0,1484.64501953125,1002.9500122070312,742.25,786.3499755859375,2574.164306640625,1390.300048828125,404.5711364746094,1438.87255859375,5934.0,1145.199951171875,310.70001220703125,442.760009765625,3872.699951171875,3599.10009765625,16424.0,1209.5999755859375,336.53045654296875,1278.4971923828125,237.20855712890625,280.28546142578125,1466.800048828125,1837.1461181640625,689.7468872070312,907.5,1677.7020263671875,2961.365478515625,1176.4000244140625,399.75,171.9499969482422,1444.4000244140625,3737.199951171875,4802.2998046875,12346.0,235.1685333251953
2025-10-21,2549.89990234375,1473.5,8001.37744140625,2500.697265625,1237.300048828125,9118.0,1086.5,2169.10009765625,415.9293212890625,2043.5,1663.5999755859375,375.81463623046875,1288.699951171875,7018.5,338.1000061035156,2870.699951171875,1475.3126220703125,1007.7000122070312,743.7000122070312,784.9500122070312,2571.485595703125,1382.0,404.3752746582031,1450.19921875,5913.0,1152.5,311.79998779296875,439.3999938964844,3888.199951171875,3621.199951171875,16396.0,1204.0,336.57965087890625,1280.3870849609375,236.61729431152344,280.6744689941406,1465.199951171875,1838.4443359375,691.0390014648438,907.8499755859375,1679.5897216796875,2953.017333984375,1174.5999755859375,401.8500061035156,172.77999877929688,1448.699951171875,3729.0,4791.10009765625,12342.0,235.28550720214844
2025-10-23,2545.800048828125,1453.0999755859375,7957.93505859375,2498.50048828125,1258.800048828125,9047.0,1094.1500244140625,2176.60009765625,416.8752746582031,2007.9000244140625,1645.0999755859375,377.30401611328125,1279.4000244140625,6884.5,328.3500061035156,2864.60009765625,1512.9400634765625,1008.7999877929688,743.6500244140625,792.4000244140625,2581.308349609375,1363.699951171875,407.41162109375,1505.4532470703125,5789.0,1138.199951171875,309.04998779296875,445.1199951171875,3918.699951171875,3623.60009765625,16393.0,1211.0,337.2193603515625,1265.9649658203125,240.61305236816406,281.69561767578125,1448.4000244140625,1850.1280517578125,705.351806640625,911.5499877929688,1678.99365234375,3018.330078125,1161.0,405.8500061035156,174.16000366210938,1463.4000244140625,3772.300048828125,4783.2998046875,12145.0,238.15151977539062
2025-10-24,2504.199951171875,1429.0,7827.10888671875,2497.701904296875,1241.9000244140625,9076.5,1089.75,2159.5,420.2608642578125,2029.300048828125,1584.4000244140625,378.6493225097656,1283.5999755859375,6840.0,326.6000061035156,2841.300048828125,1512.8408203125,994.75,734.9500122070312,824.4500122070312,2496.772705078125,1377.699951171875,408.2441711425781,1502.4000244140625,5779.0,1141.4000244140625,305.95001220703125,437.3999938964844,3904.89990234375,3625.0,16274.0,1184.0999755859375,334.2177429199219,1275.115478515625,243.14019775390625,280.57720947265625,1451.5999755859375,1837.24609375,711.11669921875,904.5,1688.034912109375,3008.508544921875,1155.300048828125,403.29998779296875,174.44000244140625,1453.699951171875,3714.89990234375,4789.60009765625,11918.0,236.86473083496094
2025-10-27,2492.800048828125,1420.5999755859375,7835.09814453125,2514.875244140625,1254.0999755859375,9095.5,1084.4000244140625,2170.199951171875,413.3901062011719,2080.10009765625,1584.0,381.1957702636719,1284.300048828125,6906.5,333.70001220703125,2923.89990234375,1522.470947265625,1002.9500122070312,737.25,840.8499755859375,2492.208740234375,1377.5999755859375,412.01513671875,1504.5,5835.0,1150.5999755859375,305.54998779296875,429.7200012207031,3923.800048828125,3611.60009765625,16388.0,1186.4000244140625,336.3336181640625,1276.110107421875,241.52854919433594,283.0571594238281,1484.0999755859375,1900.4581298828125,715.2415161132812,922.75,1682.669677734375,3029.821044921875,1169.9000244140625,410.04998779296875,176.66000366210938,1462.800048828125,3739.800048828125,4798.7001953125,12015.0,237.77133178710938
2025-10-28,2494.39990234375,1417.9000244140625,7870.0517578125,2505.389892578125,1246.300048828125,9057.5,1072.75,2140.199951171875,411.7969055175781,2090.199951171875,1568.0999755859375,376.1029052734375,1289.4000244140625,7002.5,334.6000061035156,2932.89990234375,1511.1529541015625,1003.5499877929688,747.0,848.9500122070312,2477.62353515625,1363.0999755859375,409.32159423828125,1500.199951171875,5809.0,1184.199951171875,307.95001220703125,432.1600036621094,3972.800048828125,3579.10009765625,16311.0,1179.699951171875,333.77484130859375,1264.174560546875,238.92510986328125,280.3340759277344,1486.9000244140625,1934.1114501953125,719.3167114257812,930.25,1676.1123046875,3003.30322265625,1168.9000244140625,411.5,181.80999755859375,1447.4000244140625,3717.0,4725.39990234375,11931.0,236.27984619140625
2025-10-29,2537.39990234375,1454.800048828125,7848.0810546875,2534.744140625,1248.800048828125,9034.0,1062.949951171875,2137.0,405.4738464355469,2100.60009765625,1581.0999755859375,367.0702819824219,1250.9000244140625,6952.0,330.45001220703125,2958.699951171875,1546.099853515625,1007.8499755859375,761.2999877929688,856.25,2468.693603515625,1370.4000244140625,412.9456481933594,1510.4000244140625,5813.0,1207.9000244140625,309.75,430.1000061035156,3958.10009765625,3534.699951171875,16138.0,1189.5,341.99249267578125,1266.163818359375,243.78866577148438,287.2391052246094,1504.199951171875,1967.6646728515625,733.9773559570312,939.75,1704.8258056640625,3003.0087890625,1177.0999755859375,411.3500061035156,185.19000244140625,1452.199951171875,3748.300048828125,4780.60009765625,11999.0,236.18235778808594
2025-10-30,2526.89990234375,1457.9000244140625,7779.671875,2519.56787109375,1238.5999755859375,8923.0,1052.300048828125,2114.60009765625,408.1623840332031,2066.300048828125,1540.0999755859375,372.5475158691406,1202.199951171875,6889.0,329.3500061035156,2950.39990234375,1538.65380859375,998.1500244140625,746.5999755859375,861.3499755859375,2450.337890625,1362.4000244140625,410.1541442871094,1493.800048828125,5725.0,1210.0,309.79998779296875,427.44000244140625,3987.5,3502.10009765625,16206.0,1178.5,339.6797180175781,1273.0267333984375,242.73013305664062,283.49481201171875,1488.5,1965.66748046875,733.778564453125,934.3499755859375,1692.406494140625,2981.106689453125,1176.5999755859375,412.45001220703125,184.35000610351562,1433.800048828125,3750.699951171875,4744.5,12053.0,235.83140563964844
2025-10-31,2481.0,1451.5,7670.81640625,2506.8876953125,1232.800048828125,8892.5,1042.800048828125,2088.300048828125,424.293701171875,2054.5,1501.300048828125,373.46038818359375,1197.5999755859375,7007.0,317.75,2891.699951171875,1530.4134521484375,987.2999877929688,731.8499755859375,847.8499755859375,2446.269775390625,1345.300048828125,411.7213134765625,1482.300048828125,5625.0,1206.0,306.79998779296875,420.44000244140625,4030.89990234375,3487.199951171875,16186.0,1147.800048828125,331.6097412109375,1264.7713623046875,243.53118896484375,280.23681640625,1486.4000244140625,1952.985107421875,744.3640747070312,937.0,1679.788330078125,3003.4013671875,1165.0,410.0,182.83999633789062,1424.4000244140625,3746.699951171875,4694.2998046875,11947.0,234.6128692626953
2025-11-03,2467.0,1444.699951171875,7814.1259765625,2508.285400390625,1233.699951171875,8922.5,1043.0999755859375,2081.60009765625,420.5097961425781,2074.0,1511.5,373.3642578125,1196.0,7023.5,322.6000061035156,2899.89990234375,1532.3990478515625,992.6500244140625,736.0,847.2000122070312,2440.812744140625,1346.4000244140625,405.45269775390625,1485.5,5695.5,1195.0,306.79998779296875,422.70001220703125,3980.5,3548.89990234375,15651.0,1145.9000244140625,329.887451171875,1259.8975830078125,245.610107421875,280.0909118652344,1484.699951171875,1966.8658447265625,791.6260986328125,949.7000122070312,1695.3870849609375,2962.93701171875,1197.5,417.0,182.6699981689453,1419.800048828125,3724.5,4713.39990234375,11950.0,234.44715881347656
2025-11-04,2419.800048828125,1444.4000244140625,7800.14453125,2482.824951171875,1226.5999755859375,8751.0,1057.0,2073.199951171875,413.3901062011719,2113.300048828125,1503.300048828125,372.6240539550781,1200.0,6930.0,313.5,2882.0,1518.1025390625,985.25,742.4500122070312,831.4000244140625,2426.624267578125,1336.9000244140625,400.5063171386719,1467.9000244140625,5637.0,1181.4000244140625,301.8999938964844,419.32000732421875,3924.39990234375,3581.199951171875,15374.0,1138.4000244140625,325.3603515625,1258.206787109375,240.6511993408203,271.3866882324219,1473.0999755859375,1968.76318359375,791.67578125,957.5999755859375,1679.093017578125,2936.81201171875,1179.300048828125,406.5,179.2899932861328,1409.199951171875,3813.5,4660.60009765625,11819.0,231.9320831298828
2025-11-06,2314.300048828125,1436.800048828125,7771.68212890625,2598.843994140625,1228.5,8720.5,1041.9000244140625,2063.199951171875,407.0670166015625,2094.89990234375,1501.5,368.2814636230469,1205.199951171875,6806.5,305.6499938964844,2700.10009765625,1515.4219970703125,984.6500244140625,736.0499877929688,788.4000244140625,2417.0,1320.4000244140625,399.13507080078125,1466.699951171875,5693.0,1168.800048828125,298.1000061035156,416.6400146484375,3881.60009765625,3618.5,15452.0,1125.4000244140625,321.47296142578125,1259.30078125,239.84060668945312,262.77978515625,1496.0999755859375,1968.064208984375,787.7000122070312,960.75,1675.0194091796875,2957.142333984375,1190.4000244140625,407.8500061035156,177.27000427246094,1413.5999755859375,3774.39990234375,4679.2001953125,11910.0,234.00848388671875
2025-11-07,2369.39990234375,1448.300048828125,7631.86767578125,2609.72705078125,1222.800048828125,8721.5,1066.5999755859375,2102.10009765625,412.4939270019531,2001.199951171875,1505.699951171875,371.09429931640625,1205.4000244140625,6886.0,306.1000061035156,2724.60009765625,1501.522705078125,982.2999877929688,749.25,790.4000244140625,2414.0,1343.0,395.7558898925781,1476.800048828125,5583.5,1171.699951171875,299.29998779296875,417.6600036621094,3882.5,3690.199951171875,15479.0,1135.300048828125,323.6564636230469,1255.9190673828125,240.50814819335938,264.53033447265625,1478.0,1996.1251220703125,816.3499755859375,955.8499755859375,1680.48388671875,2938.383544921875,1167.199951171875,405.70001220703125,181.3699951171875,1386.699951171875,3769.300048828125,4627.2998046875,11849.0,230.5380859375
2025-11-10,2298.358154296875,1444.9000244140625,7519.51708984375,2646.27001953125,1217.0,8772.0,1085.0,2118.300048828125,415.0829162597656,2019.800048828125,1511.5,376.3744812011719,1198.699951171875,6866.5,301.45001220703125,2762.89990234375,1529.420654296875,984.5,750.7000122070312,785.2000122070312,2408.800048828125,1348.0,397.22509765625,1513.5,5588.5,1179.300048828125,301.95001220703125,418.5400085449219,3918.5,3663.89990234375,15583.0,1098.0,323.0113525390625,1256.1180419921875,239.7452392578125,265.2225646972656,1489.300048828125,1986.53857421875,821.0999755859375,951.1500244140625,1686.8426513671875,2971.18701171875,1142.699951171875,410.45001220703125,181.47999572753906,1397.800048828125,3803.0,4283.7001953125,11728.0,233.8037567138672
